k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
1,"[0, 1, 2, 3, 4]",5,0,"0,1,2,3,4",1.0,6
1,"[1, 2, 3, 4]",4,1,"1,2,3,4",1.0,5
1,"[0, 2, 3, 4]",4,1,"0,2,3,4",1.0,5
1,"[0, 1, 3, 4]",4,1,"0,1,3,4",1.0,5
1,"[0, 1, 2, 4]",4,1,"0,1,2,4",1.0,5
1,"[2, 3, 4]",3,2,"2,3,4",1.0,4
1,"[1, 3, 4]",3,2,"1,3,4",1.0,4
1,"[1, 2, 4]",3,2,"1,2,4",1.0,4
1,"[0, 3, 4]",3,2,"0,3,4",1.0,4
1,"[0, 2, 4]",3,2,"0,2,4",1.0,4
1,"[0, 1, 4]",3,2,"0,1,4",1.0,4
1,"[0, 1, 2, 3]",4,1,"0,1,2,3",0.9890590809628009,5
1,"[0, 1, 2]",3,2,"0,1,2",0.9890590809628009,4
1,"[0, 2, 3]",3,2,"0,2,3",0.9037199124726477,4
1,"[0, 1, 3]",3,2,"0,1,3",0.8796498905908097,4
1,"[1, 2, 3]",3,2,"1,2,3",0.8402625820568927,4
